Version 1
,Date Time,Name,Value
,02/May/2023 10:13:56,O2,30.82
,02/May/2023 10:13:56,O2_DATE,Tue 2 May 2023 10:13:56
,02/May/2023 10:13:57,COUNT,10451
,02/May/2023 10:13:57,PH,7.10
,02/May/2023 10:13:57,PH_DATE,Tue 2 May 2023 10:13:57
,02/May/2023 10:15:27,O2,33.72
,02/May/2023 10:15:27,O2_DATE,Tue 2 May 2023 10:15:27
,02/May/2023 10:15:28,COUNT,10452
,02/May/2023 10:15:28,PH,7.10
,02/May/2023 10:15:28,PH_DATE,Tue 2 May 2023 10:15:28
,02/May/2023 10:16:58,O2,35.88
,02/May/2023 10:16:58,O2_DATE,Tue 2 May 2023 10:16:58
,02/May/2023 10:16:58,COUNT,10453
,02/May/2023 10:16:58,PH,7.12
,02/May/2023 10:16:58,PH_DATE,Tue 2 May 2023 10:16:58
,02/May/2023 10:18:29,O2,36.17
,02/May/2023 10:18:29,O2_DATE,Tue 2 May 2023 10:18:29
,02/May/2023 10:18:29,COUNT,10454
,02/May/2023 10:18:29,PH,7.12
,02/May/2023 10:18:29,PH_DATE,Tue 2 May 2023 10:18:29
,02/May/2023 10:19:59,O2,34.71
,02/May/2023 10:19:59,O2_DATE,Tue 2 May 2023 10:19:59
,02/May/2023 10:20:00,COUNT,10455
,02/May/2023 10:20:00,PH,7.11
,02/May/2023 10:20:00,PH_DATE,Tue 2 May 2023 10:20:00
,02/May/2023 10:21:30,O2,32.39
,02/May/2023 10:21:30,O2_DATE,Tue 2 May 2023 10:21:30
,02/May/2023 10:21:31,COUNT,10456
,02/May/2023 10:21:31,PH,7.10
,02/May/2023 10:21:31,PH_DATE,Tue 2 May 2023 10:21:31
,02/May/2023 10:21:54,BASE_PH_TARGET,7.10
,02/May/2023 10:22:00,USERVARIABLE20,0.00E+000
,02/May/2023 10:22:09,USERVARIABLE1,0.00E+000
,02/May/2023 10:22:18,USERVARIABLE2,0.00E+000
,02/May/2023 10:22:27,USERVARIABLE3,0.00E+000
,02/May/2023 10:22:37,USERVARIABLE19,1.30E+004
,02/May/2023 10:23:01,O2,29.82
,02/May/2023 10:23:01,O2_DATE,Tue 2 May 2023 10:23:01
,02/May/2023 10:23:01,COUNT,10457
,02/May/2023 10:23:01,PH,7.10
,02/May/2023 10:23:01,PH_DATE,Tue 2 May 2023 10:23:01
,02/May/2023 10:23:47,BASE_PH_TARGET,7.10
,02/May/2023 10:23:57,BASE_PH_TARGET,7.10
,02/May/2023 10:24:02,USERVARIABLE19,1.30E+004
,02/May/2023 10:24:31,O2,27.69
,02/May/2023 10:24:31,O2_DATE,Tue 2 May 2023 10:24:31
,02/May/2023 10:24:32,COUNT,10458
,02/May/2023 10:24:32,PH,7.10
,02/May/2023 10:24:32,PH_DATE,Tue 2 May 2023 10:24:32
,02/May/2023 10:26:02,O2,26.60
,02/May/2023 10:26:02,O2_DATE,Tue 2 May 2023 10:26:02
,02/May/2023 10:26:02,COUNT,10459
,02/May/2023 10:26:02,PH,7.10
,02/May/2023 10:26:02,PH_DATE,Tue 2 May 2023 10:26:02
,02/May/2023 10:27:32,O2,26.60
,02/May/2023 10:27:32,O2_DATE,Tue 2 May 2023 10:27:32
,02/May/2023 10:27:33,COUNT,10460
,02/May/2023 10:27:33,PH,7.10
,02/May/2023 10:27:33,PH_DATE,Tue 2 May 2023 10:27:33
,02/May/2023 10:29:03,O2,27.27
,02/May/2023 10:29:03,O2_DATE,Tue 2 May 2023 10:29:03
,02/May/2023 10:29:03,COUNT,10461
,02/May/2023 10:29:03,PH,7.10
,02/May/2023 10:29:03,PH_DATE,Tue 2 May 2023 10:29:03
,02/May/2023 10:30:33,O2,29.67
,02/May/2023 10:30:33,O2_DATE,Tue 2 May 2023 10:30:33
,02/May/2023 10:30:34,COUNT,10462
,02/May/2023 10:30:34,PH,7.10
,02/May/2023 10:30:34,PH_DATE,Tue 2 May 2023 10:30:34
,02/May/2023 10:32:04,O2,33.31
,02/May/2023 10:32:04,O2_DATE,Tue 2 May 2023 10:32:04
,02/May/2023 10:32:04,COUNT,10463
,02/May/2023 10:32:04,PH,7.09
,02/May/2023 10:32:04,PH_DATE,Tue 2 May 2023 10:32:04
,02/May/2023 10:33:34,O2,36.22
,02/May/2023 10:33:34,O2_DATE,Tue 2 May 2023 10:33:34
,02/May/2023 10:33:35,COUNT,10464
,02/May/2023 10:33:35,PH,7.10
,02/May/2023 10:33:35,PH_DATE,Tue 2 May 2023 10:33:35
,02/May/2023 10:35:04,O2,37.34
,02/May/2023 10:35:04,O2_DATE,Tue 2 May 2023 10:35:04
,02/May/2023 10:35:05,COUNT,10465
,02/May/2023 10:35:05,PH,7.10
,02/May/2023 10:35:05,PH_DATE,Tue 2 May 2023 10:35:05
,02/May/2023 10:36:35,O2,36.75
,02/May/2023 10:36:35,O2_DATE,Tue 2 May 2023 10:36:35
,02/May/2023 10:36:35,COUNT,10466
,02/May/2023 10:36:35,PH,7.11
,02/May/2023 10:36:35,PH_DATE,Tue 2 May 2023 10:36:35
,02/May/2023 10:38:05,O2,34.37
,02/May/2023 10:38:05,O2_DATE,Tue 2 May 2023 10:38:05
,02/May/2023 10:38:06,COUNT,10467
,02/May/2023 10:38:06,PH,7.10
,02/May/2023 10:38:06,PH_DATE,Tue 2 May 2023 10:38:06
,02/May/2023 10:39:36,O2,31.47
,02/May/2023 10:39:36,O2_DATE,Tue 2 May 2023 10:39:36
,02/May/2023 10:39:36,COUNT,10468
,02/May/2023 10:39:36,PH,7.10
,02/May/2023 10:39:36,PH_DATE,Tue 2 May 2023 10:39:36
,02/May/2023 10:41:06,O2,28.92
,02/May/2023 10:41:06,O2_DATE,Tue 2 May 2023 10:41:06
,02/May/2023 10:41:07,COUNT,10469
,02/May/2023 10:41:07,PH,7.09
,02/May/2023 10:41:07,PH_DATE,Tue 2 May 2023 10:41:07
,02/May/2023 10:42:37,O2,27.32
,02/May/2023 10:42:37,O2_DATE,Tue 2 May 2023 10:42:37
,02/May/2023 10:42:38,COUNT,10470
,02/May/2023 10:42:38,PH,7.09
,02/May/2023 10:42:38,PH_DATE,Tue 2 May 2023 10:42:38
,02/May/2023 10:44:08,O2,27.08
,02/May/2023 10:44:08,O2_DATE,Tue 2 May 2023 10:44:08
,02/May/2023 10:44:09,COUNT,10471
,02/May/2023 10:44:09,PH,7.09
,02/May/2023 10:44:09,PH_DATE,Tue 2 May 2023 10:44:09
,02/May/2023 10:45:39,O2,28.97
,02/May/2023 10:45:39,O2_DATE,Tue 2 May 2023 10:45:39
,02/May/2023 10:45:40,COUNT,10472
,02/May/2023 10:45:40,PH,7.10
,02/May/2023 10:45:40,PH_DATE,Tue 2 May 2023 10:45:40
,02/May/2023 10:47:09,O2,31.74
,02/May/2023 10:47:09,O2_DATE,Tue 2 May 2023 10:47:09
,02/May/2023 10:47:10,COUNT,10473
,02/May/2023 10:47:10,PH,7.10
,02/May/2023 10:47:10,PH_DATE,Tue 2 May 2023 10:47:10
,02/May/2023 10:47:31,USERVARIABLE3,0.00E+000
,02/May/2023 10:48:40,O2,34.35
,02/May/2023 10:48:40,O2_DATE,Tue 2 May 2023 10:48:40
,02/May/2023 10:48:41,COUNT,10474
,02/May/2023 10:48:41,PH,7.10
,02/May/2023 10:48:41,PH_DATE,Tue 2 May 2023 10:48:41
,02/May/2023 10:50:11,O2,36.03
,02/May/2023 10:50:11,O2_DATE,Tue 2 May 2023 10:50:11
,02/May/2023 10:50:12,COUNT,10475
,02/May/2023 10:50:12,PH,7.10
,02/May/2023 10:50:12,PH_DATE,Tue 2 May 2023 10:50:12
,02/May/2023 10:51:42,O2,36.24
,02/May/2023 10:51:42,O2_DATE,Tue 2 May 2023 10:51:42
,02/May/2023 10:51:42,COUNT,10476
,02/May/2023 10:51:42,PH,7.10
,02/May/2023 10:51:42,PH_DATE,Tue 2 May 2023 10:51:42
,02/May/2023 10:53:13,O2,34.81
,02/May/2023 10:53:13,O2_DATE,Tue 2 May 2023 10:53:13
,02/May/2023 10:53:13,COUNT,10477
,02/May/2023 10:53:13,PH,7.10
,02/May/2023 10:53:13,PH_DATE,Tue 2 May 2023 10:53:13
,02/May/2023 10:54:44,O2,32.47
,02/May/2023 10:54:44,O2_DATE,Tue 2 May 2023 10:54:44
,02/May/2023 10:54:44,COUNT,10478
,02/May/2023 10:54:44,PH,7.10
,02/May/2023 10:54:44,PH_DATE,Tue 2 May 2023 10:54:44
,02/May/2023 10:56:14,O2,30.46
,02/May/2023 10:56:14,O2_DATE,Tue 2 May 2023 10:56:14
,02/May/2023 10:56:15,COUNT,10479
,02/May/2023 10:56:15,PH,7.10
,02/May/2023 10:56:15,PH_DATE,Tue 2 May 2023 10:56:15
,02/May/2023 10:56:27,USERVARIABLE1,8.00E+000
,02/May/2023 10:56:46,USERVARIABLE2,3.00E+000
,02/May/2023 10:57:45,O2,28.65
,02/May/2023 10:57:45,O2_DATE,Tue 2 May 2023 10:57:45
,02/May/2023 10:57:45,COUNT,10480
,02/May/2023 10:57:45,PH,7.10
,02/May/2023 10:57:45,PH_DATE,Tue 2 May 2023 10:57:45
,02/May/2023 10:59:16,O2,27.91
,02/May/2023 10:59:16,O2_DATE,Tue 2 May 2023 10:59:16
,02/May/2023 10:59:17,COUNT,10481
,02/May/2023 10:59:17,PH,7.09
,02/May/2023 10:59:17,PH_DATE,Tue 2 May 2023 10:59:17
,02/May/2023 11:00:47,O2,28.68
,02/May/2023 11:00:47,O2_DATE,Tue 2 May 2023 11:00:47
,02/May/2023 11:00:47,COUNT,10482
,02/May/2023 11:00:47,PH,7.09
,02/May/2023 11:00:47,PH_DATE,Tue 2 May 2023 11:00:47
,02/May/2023 11:02:17,O2,30.53
,02/May/2023 11:02:17,O2_DATE,Tue 2 May 2023 11:02:17
,02/May/2023 11:02:18,COUNT,10483
,02/May/2023 11:02:18,PH,7.10
,02/May/2023 11:02:18,PH_DATE,Tue 2 May 2023 11:02:18
,02/May/2023 11:03:48,O2,32.61
,02/May/2023 11:03:48,O2_DATE,Tue 2 May 2023 11:03:48
,02/May/2023 11:03:49,COUNT,10484
,02/May/2023 11:03:49,PH,7.10
,02/May/2023 11:03:49,PH_DATE,Tue 2 May 2023 11:03:49
,02/May/2023 11:05:19,O2,34.09
,02/May/2023 11:05:19,O2_DATE,Tue 2 May 2023 11:05:19
,02/May/2023 11:05:19,COUNT,10485
,02/May/2023 11:05:19,PH,7.10
,02/May/2023 11:05:19,PH_DATE,Tue 2 May 2023 11:05:19
,02/May/2023 11:06:49,O2,34.75
,02/May/2023 11:06:49,O2_DATE,Tue 2 May 2023 11:06:49
,02/May/2023 11:06:50,COUNT,10486
,02/May/2023 11:06:50,PH,7.10
,02/May/2023 11:06:50,PH_DATE,Tue 2 May 2023 11:06:50
,02/May/2023 11:08:20,O2,34.35
,02/May/2023 11:08:20,O2_DATE,Tue 2 May 2023 11:08:20
,02/May/2023 11:08:21,COUNT,10487
,02/May/2023 11:08:21,PH,7.10
,02/May/2023 11:08:21,PH_DATE,Tue 2 May 2023 11:08:21
,02/May/2023 11:09:51,O2,33.02
,02/May/2023 11:09:51,O2_DATE,Tue 2 May 2023 11:09:51
,02/May/2023 11:09:52,COUNT,10488
,02/May/2023 11:09:52,PH,7.10
,02/May/2023 11:09:52,PH_DATE,Tue 2 May 2023 11:09:52
,02/May/2023 11:11:22,O2,31.13
,02/May/2023 11:11:22,O2_DATE,Tue 2 May 2023 11:11:22
,02/May/2023 11:11:23,COUNT,10489
,02/May/2023 11:11:23,PH,7.10
,02/May/2023 11:11:23,PH_DATE,Tue 2 May 2023 11:11:23
,02/May/2023 11:12:53,O2,29.32
,02/May/2023 11:12:53,O2_DATE,Tue 2 May 2023 11:12:53
,02/May/2023 11:12:53,COUNT,10490
,02/May/2023 11:12:53,PH,7.10
,02/May/2023 11:12:53,PH_DATE,Tue 2 May 2023 11:12:53
,02/May/2023 11:14:23,O2,28.41
,02/May/2023 11:14:23,O2_DATE,Tue 2 May 2023 11:14:23
,02/May/2023 11:14:24,COUNT,10491
,02/May/2023 11:14:24,PH,7.10
,02/May/2023 11:14:24,PH_DATE,Tue 2 May 2023 11:14:24
,02/May/2023 11:15:54,O2,28.68
,02/May/2023 11:15:54,O2_DATE,Tue 2 May 2023 11:15:54
,02/May/2023 11:15:54,COUNT,10492
,02/May/2023 11:15:54,PH,7.10
,02/May/2023 11:15:54,PH_DATE,Tue 2 May 2023 11:15:54
,02/May/2023 11:17:24,O2,30.10
,02/May/2023 11:17:24,O2_DATE,Tue 2 May 2023 11:17:24
,02/May/2023 11:17:25,COUNT,10493
,02/May/2023 11:17:25,PH,7.10
,02/May/2023 11:17:25,PH_DATE,Tue 2 May 2023 11:17:25
,02/May/2023 11:18:55,O2,32.01
,02/May/2023 11:18:55,O2_DATE,Tue 2 May 2023 11:18:55
,02/May/2023 11:18:55,COUNT,10494
,02/May/2023 11:18:55,PH,7.10
,02/May/2023 11:18:55,PH_DATE,Tue 2 May 2023 11:18:55
,02/May/2023 11:20:26,O2,33.69
,02/May/2023 11:20:26,O2_DATE,Tue 2 May 2023 11:20:26
,02/May/2023 11:20:26,COUNT,10495
,02/May/2023 11:20:26,PH,7.10
,02/May/2023 11:20:26,PH_DATE,Tue 2 May 2023 11:20:26
,02/May/2023 11:21:56,O2,34.61
,02/May/2023 11:21:56,O2_DATE,Tue 2 May 2023 11:21:56
,02/May/2023 11:21:57,COUNT,10496
,02/May/2023 11:21:57,PH,7.10
,02/May/2023 11:21:57,PH_DATE,Tue 2 May 2023 11:21:57
,02/May/2023 11:23:28,O2,34.52
,02/May/2023 11:23:28,O2_DATE,Tue 2 May 2023 11:23:28
,02/May/2023 11:23:28,COUNT,10497
,02/May/2023 11:23:28,PH,7.10
,02/May/2023 11:23:28,PH_DATE,Tue 2 May 2023 11:23:28
,02/May/2023 11:24:58,O2,33.38
,02/May/2023 11:24:58,O2_DATE,Tue 2 May 2023 11:24:58
,02/May/2023 11:24:58,COUNT,10498
,02/May/2023 11:24:58,PH,7.10
,02/May/2023 11:24:58,PH_DATE,Tue 2 May 2023 11:24:58
,02/May/2023 11:26:28,O2,31.69
,02/May/2023 11:26:28,O2_DATE,Tue 2 May 2023 11:26:28
,02/May/2023 11:26:28,COUNT,10499
,02/May/2023 11:26:28,PH,7.10
,02/May/2023 11:26:28,PH_DATE,Tue 2 May 2023 11:26:28
,02/May/2023 11:27:58,O2,29.59
,02/May/2023 11:27:58,O2_DATE,Tue 2 May 2023 11:27:58
,02/May/2023 11:27:59,COUNT,10500
,02/May/2023 11:27:59,PH,7.10
,02/May/2023 11:27:59,PH_DATE,Tue 2 May 2023 11:27:59
,02/May/2023 11:29:29,O2,28.10
,02/May/2023 11:29:29,O2_DATE,Tue 2 May 2023 11:29:29
,02/May/2023 11:29:30,COUNT,10501
,02/May/2023 11:29:30,PH,7.10
,02/May/2023 11:29:30,PH_DATE,Tue 2 May 2023 11:29:30
,02/May/2023 11:30:59,O2,28.07
,02/May/2023 11:30:59,O2_DATE,Tue 2 May 2023 11:30:59
,02/May/2023 11:31:00,COUNT,10502
,02/May/2023 11:31:00,PH,7.10
,02/May/2023 11:31:00,PH_DATE,Tue 2 May 2023 11:31:00
,02/May/2023 11:32:30,O2,29.34
,02/May/2023 11:32:30,O2_DATE,Tue 2 May 2023 11:32:30
,02/May/2023 11:32:31,COUNT,10503
,02/May/2023 11:32:31,PH,7.10
,02/May/2023 11:32:31,PH_DATE,Tue 2 May 2023 11:32:31
,02/May/2023 11:34:01,O2,31.26
,02/May/2023 11:34:01,O2_DATE,Tue 2 May 2023 11:34:01
,02/May/2023 11:34:01,COUNT,10504
,02/May/2023 11:34:01,PH,7.10
,02/May/2023 11:34:01,PH_DATE,Tue 2 May 2023 11:34:01
,02/May/2023 11:35:32,O2,33.30
,02/May/2023 11:35:32,O2_DATE,Tue 2 May 2023 11:35:32
,02/May/2023 11:35:32,COUNT,10505
,02/May/2023 11:35:32,PH,7.10
,02/May/2023 11:35:32,PH_DATE,Tue 2 May 2023 11:35:32
,02/May/2023 11:37:02,O2,34.58
,02/May/2023 11:37:02,O2_DATE,Tue 2 May 2023 11:37:02
,02/May/2023 11:37:02,COUNT,10506
,02/May/2023 11:37:02,PH,7.10
,02/May/2023 11:37:02,PH_DATE,Tue 2 May 2023 11:37:02
,02/May/2023 11:38:33,O2,34.81
,02/May/2023 11:38:33,O2_DATE,Tue 2 May 2023 11:38:33
,02/May/2023 11:38:33,COUNT,10507
,02/May/2023 11:38:33,PH,7.10
,02/May/2023 11:38:33,PH_DATE,Tue 2 May 2023 11:38:33
,02/May/2023 11:40:04,O2,33.89
,02/May/2023 11:40:04,O2_DATE,Tue 2 May 2023 11:40:04
,02/May/2023 11:40:04,COUNT,10508
,02/May/2023 11:40:04,PH,7.10
,02/May/2023 11:40:04,PH_DATE,Tue 2 May 2023 11:40:04
,02/May/2023 11:41:34,O2,31.95
,02/May/2023 11:41:34,O2_DATE,Tue 2 May 2023 11:41:34
,02/May/2023 11:41:35,COUNT,10509
,02/May/2023 11:41:35,PH,7.09
,02/May/2023 11:41:35,PH_DATE,Tue 2 May 2023 11:41:35
,02/May/2023 11:43:05,O2,29.64
,02/May/2023 11:43:05,O2_DATE,Tue 2 May 2023 11:43:05
,02/May/2023 11:43:06,COUNT,10510
,02/May/2023 11:43:06,PH,7.09
,02/May/2023 11:43:06,PH_DATE,Tue 2 May 2023 11:43:06
,02/May/2023 11:44:35,O2,27.93
,02/May/2023 11:44:35,O2_DATE,Tue 2 May 2023 11:44:35
,02/May/2023 11:44:36,COUNT,10511
,02/May/2023 11:44:36,PH,7.10
,02/May/2023 11:44:36,PH_DATE,Tue 2 May 2023 11:44:36
,02/May/2023 11:46:06,O2,27.41
,02/May/2023 11:46:06,O2_DATE,Tue 2 May 2023 11:46:06
,02/May/2023 11:46:06,COUNT,10512
,02/May/2023 11:46:06,PH,7.10
,02/May/2023 11:46:06,PH_DATE,Tue 2 May 2023 11:46:06
,02/May/2023 11:47:37,O2,28.56
,02/May/2023 11:47:37,O2_DATE,Tue 2 May 2023 11:47:37
,02/May/2023 11:47:37,COUNT,10513
,02/May/2023 11:47:37,PH,7.10
,02/May/2023 11:47:37,PH_DATE,Tue 2 May 2023 11:47:37
,02/May/2023 11:49:07,O2,30.87
,02/May/2023 11:49:07,O2_DATE,Tue 2 May 2023 11:49:07
,02/May/2023 11:49:08,COUNT,10514
,02/May/2023 11:49:08,PH,7.10
,02/May/2023 11:49:08,PH_DATE,Tue 2 May 2023 11:49:08
,02/May/2023 11:50:38,O2,33.19
,02/May/2023 11:50:38,O2_DATE,Tue 2 May 2023 11:50:38
,02/May/2023 11:50:39,COUNT,10515
,02/May/2023 11:50:39,PH,7.10
,02/May/2023 11:50:39,PH_DATE,Tue 2 May 2023 11:50:39
,02/May/2023 11:52:09,O2,34.90
,02/May/2023 11:52:09,O2_DATE,Tue 2 May 2023 11:52:09
,02/May/2023 11:52:09,COUNT,10516
,02/May/2023 11:52:09,PH,7.10
,02/May/2023 11:52:09,PH_DATE,Tue 2 May 2023 11:52:09
,02/May/2023 11:53:39,O2,35.37
,02/May/2023 11:53:39,O2_DATE,Tue 2 May 2023 11:53:39
,02/May/2023 11:53:39,COUNT,10517
,02/May/2023 11:53:39,PH,7.10
,02/May/2023 11:53:39,PH_DATE,Tue 2 May 2023 11:53:39
,02/May/2023 11:55:10,O2,34.69
,02/May/2023 11:55:10,O2_DATE,Tue 2 May 2023 11:55:10
,02/May/2023 11:55:10,COUNT,10518
,02/May/2023 11:55:10,PH,7.10
,02/May/2023 11:55:10,PH_DATE,Tue 2 May 2023 11:55:10
,02/May/2023 11:56:40,O2,32.83
,02/May/2023 11:56:40,O2_DATE,Tue 2 May 2023 11:56:40
,02/May/2023 11:56:41,COUNT,10519
,02/May/2023 11:56:41,PH,7.10
,02/May/2023 11:56:41,PH_DATE,Tue 2 May 2023 11:56:41
,02/May/2023 11:58:10,O2,30.43
,02/May/2023 11:58:10,O2_DATE,Tue 2 May 2023 11:58:10
,02/May/2023 11:58:11,COUNT,10520
,02/May/2023 11:58:11,PH,7.10
,02/May/2023 11:58:11,PH_DATE,Tue 2 May 2023 11:58:11
,02/May/2023 11:59:42,O2,28.36
,02/May/2023 11:59:42,O2_DATE,Tue 2 May 2023 11:59:42
,02/May/2023 11:59:42,COUNT,10521
,02/May/2023 11:59:42,PH,7.10
,02/May/2023 11:59:42,PH_DATE,Tue 2 May 2023 11:59:42
,02/May/2023 12:01:12,O2,27.13
,02/May/2023 12:01:12,O2_DATE,Tue 2 May 2023 12:01:12
,02/May/2023 12:01:13,COUNT,10522
,02/May/2023 12:01:13,PH,7.10
,02/May/2023 12:01:13,PH_DATE,Tue 2 May 2023 12:01:13
,02/May/2023 12:02:43,O2,27.64
,02/May/2023 12:02:43,O2_DATE,Tue 2 May 2023 12:02:43
,02/May/2023 12:02:44,COUNT,10523
,02/May/2023 12:02:44,PH,7.10
,02/May/2023 12:02:44,PH_DATE,Tue 2 May 2023 12:02:44
,02/May/2023 12:04:13,O2,29.59
,02/May/2023 12:04:13,O2_DATE,Tue 2 May 2023 12:04:13
,02/May/2023 12:04:14,COUNT,10524
,02/May/2023 12:04:14,PH,7.09
,02/May/2023 12:04:14,PH_DATE,Tue 2 May 2023 12:04:14
,02/May/2023 12:05:44,O2,32.17
,02/May/2023 12:05:44,O2_DATE,Tue 2 May 2023 12:05:44
,02/May/2023 12:05:45,COUNT,10525
,02/May/2023 12:05:45,PH,7.10
,02/May/2023 12:05:45,PH_DATE,Tue 2 May 2023 12:05:45
,02/May/2023 12:07:15,O2,34.29
,02/May/2023 12:07:15,O2_DATE,Tue 2 May 2023 12:07:15
,02/May/2023 12:07:16,COUNT,10526
,02/May/2023 12:07:16,PH,7.10
,02/May/2023 12:07:16,PH_DATE,Tue 2 May 2023 12:07:16
,02/May/2023 12:08:46,O2,35.28
,02/May/2023 12:08:46,O2_DATE,Tue 2 May 2023 12:08:46
,02/May/2023 12:08:46,COUNT,10527
,02/May/2023 12:08:46,PH,7.10
,02/May/2023 12:08:46,PH_DATE,Tue 2 May 2023 12:08:46
,02/May/2023 12:10:16,O2,35.07
,02/May/2023 12:10:16,O2_DATE,Tue 2 May 2023 12:10:16
,02/May/2023 12:10:17,COUNT,10528
,02/May/2023 12:10:17,PH,7.10
,02/May/2023 12:10:17,PH_DATE,Tue 2 May 2023 12:10:17
,02/May/2023 12:11:47,O2,33.58
,02/May/2023 12:11:47,O2_DATE,Tue 2 May 2023 12:11:47
,02/May/2023 12:11:47,COUNT,10529
,02/May/2023 12:11:47,PH,7.10
,02/May/2023 12:11:47,PH_DATE,Tue 2 May 2023 12:11:47
,02/May/2023 12:13:17,O2,31.61
,02/May/2023 12:13:17,O2_DATE,Tue 2 May 2023 12:13:17
,02/May/2023 12:13:18,COUNT,10530
,02/May/2023 12:13:18,PH,7.10
,02/May/2023 12:13:18,PH_DATE,Tue 2 May 2023 12:13:18
,02/May/2023 12:14:48,O2,29.59
,02/May/2023 12:14:48,O2_DATE,Tue 2 May 2023 12:14:48
,02/May/2023 12:14:49,COUNT,10531
,02/May/2023 12:14:49,PH,7.09
,02/May/2023 12:14:49,PH_DATE,Tue 2 May 2023 12:14:49
,02/May/2023 12:16:18,O2,28.07
,02/May/2023 12:16:18,O2_DATE,Tue 2 May 2023 12:16:18
,02/May/2023 12:16:19,COUNT,10532
,02/May/2023 12:16:19,PH,7.10
,02/May/2023 12:16:19,PH_DATE,Tue 2 May 2023 12:16:19
,02/May/2023 12:17:49,O2,27.98
,02/May/2023 12:17:49,O2_DATE,Tue 2 May 2023 12:17:49
,02/May/2023 12:17:50,COUNT,10533
,02/May/2023 12:17:50,PH,7.10
,02/May/2023 12:17:50,PH_DATE,Tue 2 May 2023 12:17:50
,02/May/2023 12:19:20,O2,29.22
,02/May/2023 12:19:20,O2_DATE,Tue 2 May 2023 12:19:20
,02/May/2023 12:19:20,COUNT,10534
,02/May/2023 12:19:20,PH,7.09
,02/May/2023 12:19:20,PH_DATE,Tue 2 May 2023 12:19:20
,02/May/2023 12:20:51,O2,31.05
,02/May/2023 12:20:51,O2_DATE,Tue 2 May 2023 12:20:51
,02/May/2023 12:20:51,COUNT,10535
,02/May/2023 12:20:51,PH,7.10
,02/May/2023 12:20:51,PH_DATE,Tue 2 May 2023 12:20:51
,02/May/2023 12:22:22,O2,32.96
,02/May/2023 12:22:22,O2_DATE,Tue 2 May 2023 12:22:22
,02/May/2023 12:22:22,COUNT,10536
,02/May/2023 12:22:22,PH,7.10
,02/May/2023 12:22:22,PH_DATE,Tue 2 May 2023 12:22:22
,02/May/2023 12:23:53,O2,34.23
,02/May/2023 12:23:53,O2_DATE,Tue 2 May 2023 12:23:53
,02/May/2023 12:23:53,COUNT,10537
,02/May/2023 12:23:53,PH,7.10
,02/May/2023 12:23:53,PH_DATE,Tue 2 May 2023 12:23:53
,02/May/2023 12:25:23,O2,34.52
,02/May/2023 12:25:23,O2_DATE,Tue 2 May 2023 12:25:23
,02/May/2023 12:25:23,COUNT,10538
,02/May/2023 12:25:23,PH,7.10
,02/May/2023 12:25:23,PH_DATE,Tue 2 May 2023 12:25:23
,02/May/2023 12:26:54,O2,33.83
,02/May/2023 12:26:54,O2_DATE,Tue 2 May 2023 12:26:54
,02/May/2023 12:26:54,COUNT,10539
,02/May/2023 12:26:54,PH,7.10
,02/May/2023 12:26:54,PH_DATE,Tue 2 May 2023 12:26:54
,02/May/2023 12:28:24,O2,32.20
,02/May/2023 12:28:24,O2_DATE,Tue 2 May 2023 12:28:24
,02/May/2023 12:28:24,COUNT,10540
,02/May/2023 12:28:24,PH,7.10
,02/May/2023 12:28:24,PH_DATE,Tue 2 May 2023 12:28:24
,02/May/2023 12:29:55,O2,30.20
,02/May/2023 12:29:55,O2_DATE,Tue 2 May 2023 12:29:55
,02/May/2023 12:29:55,COUNT,10541
,02/May/2023 12:29:55,PH,7.10
,02/May/2023 12:29:55,PH_DATE,Tue 2 May 2023 12:29:55
,02/May/2023 12:31:25,O2,28.24
,02/May/2023 12:31:25,O2_DATE,Tue 2 May 2023 12:31:25
,02/May/2023 12:31:26,COUNT,10542
,02/May/2023 12:31:26,PH,7.09
,02/May/2023 12:31:26,PH_DATE,Tue 2 May 2023 12:31:26
,02/May/2023 12:32:56,O2,27.62
,02/May/2023 12:32:56,O2_DATE,Tue 2 May 2023 12:32:56
,02/May/2023 12:32:57,COUNT,10543
,02/May/2023 12:32:57,PH,7.10
,02/May/2023 12:32:57,PH_DATE,Tue 2 May 2023 12:32:57
,02/May/2023 12:34:27,O2,28.41
,02/May/2023 12:34:27,O2_DATE,Tue 2 May 2023 12:34:27
,02/May/2023 12:34:28,COUNT,10544
,02/May/2023 12:34:28,PH,7.10
,02/May/2023 12:34:28,PH_DATE,Tue 2 May 2023 12:34:28
,02/May/2023 12:35:57,O2,30.35
,02/May/2023 12:35:57,O2_DATE,Tue 2 May 2023 12:35:57
,02/May/2023 12:35:58,COUNT,10545
,02/May/2023 12:35:58,PH,7.10
,02/May/2023 12:35:58,PH_DATE,Tue 2 May 2023 12:35:58
,02/May/2023 12:37:28,O2,32.61
,02/May/2023 12:37:28,O2_DATE,Tue 2 May 2023 12:37:28
,02/May/2023 12:37:29,COUNT,10546
,02/May/2023 12:37:29,PH,7.10
,02/May/2023 12:37:29,PH_DATE,Tue 2 May 2023 12:37:29
,02/May/2023 12:38:59,O2,34.35
,02/May/2023 12:38:59,O2_DATE,Tue 2 May 2023 12:38:59
,02/May/2023 12:39:00,COUNT,10547
,02/May/2023 12:39:00,PH,7.10
,02/May/2023 12:39:00,PH_DATE,Tue 2 May 2023 12:39:00
,02/May/2023 12:40:30,O2,34.99
